City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
264,Riyadh,SA,17.4924,44.1277,88.45,49,100,10.94,overcast clouds
265,Jiddah,SA,17.4924,44.1277,88.45,49,100,10.94,overcast clouds
266,Karlshamn,SE,67.8557,20.2251,56.32,77,19,8.05,few clouds
267,Cravo Norte,CO,6.3017,-70.2041,80.19,81,55,5.57,broken clouds
268,Nieuw Amsterdam,SR,5.8833,-55.0833,86.02,70,20,6.91,few clouds
269,Mabaruma,GY,8.2,-59.7833,76.12,96,100,2.82,overcast clouds
270,Zambezi,ZM,-10.3845,28.698,71.53,41,87,4.12,overcast clouds
271,Yeppoon,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
272,Sanmenxia,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
273,College,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
274,Dali,CN,22.7886,100.9748,65.64,98,100,2.08,overcast clouds
275,Husavik,IS,63.8424,-22.4338,53.55,87,40,16.11,scattered clouds
276,Araouane,ML,20.0,-3.0,91.62,42,49,7.29,light rain
277,Mehran,IR,31.8972,54.3675,82.51,16,0,4.61,clear sky
278,Brownwood,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
279,Bougouni,ML,20.0,-3.0,91.62,42,49,7.29,light rain
280,Seoul,KR,37.5683,126.9778,70.99,97,100,11.5,light rain
281,Marsh Harbour,US,40.7507,-73.5829,96.48,54,0,14.97,clear sky
282,Sisophon,KH,13.5859,102.9737,75.22,96,100,2.82,light rain
283,Isangel,VU,-13.8833,167.55,81.27,83,75,0.0,broken clouds
284,Alta Floresta,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
285,Nizwa,OM,22.9333,57.5333,81.66,81,94,4.99,light rain
286,Palmer,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
287,Callaway,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
288,Vila Velha,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
289,Port Macquarie,US,42.6001,-73.9662,96.17,47,47,1.99,scattered clouds
290,Magway,MM,20.15,94.9167,80.38,79,100,3.38,overcast clouds
291,Tautira,PF,-23.1203,-134.9692,73.35,75,0,3.98,clear sky
292,Prainha,BR,-1.195,-46.02,75.85,88,80,5.82,broken clouds
293,Mecca,SA,17.4924,44.1277,88.45,49,100,10.94,overcast clouds
294,Sile,TR,38.0794,31.3664,60.58,62,0,5.84,clear sky
295,Fishers,US,38.3032,-77.4605,95.0,52,0,8.05,clear sky
296,San Andres,CO,6.3017,-70.2041,80.19,81,55,5.57,broken clouds
297,Grand Centre,CA,51.226,-58.6502,56.91,87,100,14.16,overcast clouds
